Date,Open,High,Low,Close,Volume,Adj. Close
7/01/2006,10875.45,11005.98,10846.21,10959.31,2.45E+09,10959.31
6/01/2006,10875.45,11005.98,10846.21,10959.31,2.45E+09,10959.31
5/01/2006,10880.39,10951.39,10797.55,10882.15,2.43E+09,10882.15
4/01/2006,10843.97,10946.27,10772.89,10880.15,2.52E+09,10880.15
3/01/2006,10718.3,10888.4,10650.18,10847.41,2.55E+09,10847.41
2/01/2006,10783.86,10801.87,10675.64,10717.5,1.44E+09,10717.5
1/01/2006,10783.86,10801.87,10675.64,10717.5,1.44E+09,10717.5
31/12/2005,10783.86,10801.87,10675.64,10717.5,1.44E+09,10717.5
30/12/2005,10783.86,10801.87,10675.64,10717.5,1.44E+09,10717.5
29/12/2005,10795.7,10870.71,10747.76,10784.82,1.38E+09,10784.82
28/12/2005,10778.25,10858.07,10750.4,10796.26,1.42E+09,10796.26
27/12/2005,10883.75,10956.99,10754.16,10777.77,1.54E+09,10777.77
26/12/2005,10901.68,10904.4,10869.98,10883.27,1.29E+09,10883.27
25/12/2005,10901.68,10904.4,10869.98,10883.27,1.29E+09,10883.27
24/12/2005,10901.68,10904.4,10869.98,10883.27,1.29E+09,10883.27
23/12/2005,10901.68,10904.4,10869.98,10883.27,1.29E+09,10883.27
22/12/2005,10831.56,10928.34,10785.93,10889.44,1.89E+09,10889.44
21/12/2005,10805.63,10933.7,10776.01,10833.73,2.07E+09,10833.73
20/12/2005,10836.93,10905.28,10754.56,10805.55,2.00E+09,10805.55
19/12/2005,10875.51,10970.04,10781.7,10836.53,2.21E+09,10836.53
18/12/2005,10881.67,10978.21,10830.84,10875.59,2.58E+09,10875.59
17/12/2005,10881.67,10978.21,10830.84,10875.59,2.58E+09,10875.59
16/12/2005,10881.67,10978.21,10830.84,10875.59,2.58E+09,10875.59
15/12/2005,10883.43,10985.01,10803.55,10881.67,2.18E+09,10881.67
14/12/2005,10821.32,10953.07,10786.34,10883.51,2.15E+09,10883.51
13/12/2005,10765.69,10902.64,10694.29,10823.72,2.39E+09,10823.72
12/12/2005,10778.66,10857.02,10707.18,10767.77,1.88E+09,10767.77
11/12/2005,10751.76,10845.33,10694.05,10778.58,1.90E+09,10778.58
10/12/2005,10751.76,10845.33,10694.05,10778.58,1.90E+09,10778.58
9/12/2005,10751.76,10845.33,10694.05,10778.58,1.90E+09,10778.58
8/12/2005,10808.43,10871.11,10705.17,10755.12,2.18E+09,10755.12
7/12/2005,10856.86,10916.89,10737.27,10810.91,2.09E+09,10810.91
6/12/2005,10835.41,10956.13,10809.15,10856.86,2.11E+09,10856.86
5/12/2005,10876.95,10923.37,10766.57,10835.01,2.33E+09,10835.01
4/12/2005,10912.01,10952.83,10818.36,10877.51,2.13E+09,10877.51
3/12/2005,10912.01,10952.83,10818.36,10877.51,2.13E+09,10877.51
2/12/2005,10912.01,10952.83,10818.36,10877.51,2.13E+09,10877.51
1/12/2005,10806.03,10969.97,10806.03,10912.57,2.61E+09,10912.57
30/11/2005,10883.91,10959.8,10789.38,10805.87,2.37E+09,10805.87
29/11/2005,10888.48,10994.85,10850.29,10888.16,2.27E+09,10888.16
28/11/2005,10932.74,10992.39,10839.37,10890.72,2.02E+09,10890.72
27/11/2005,10915.13,10997.5,10883.55,10931.62,7.25E+08,10931.62
26/11/2005,10915.13,10997.5,10883.55,10931.62,7.25E+08,10931.62
25/11/2005,10915.13,10997.5,10883.55,10931.62,7.25E+08,10931.62
24/11/2005,10865.9,10950.59,10855.42,10916.09,1.99E+09,10916.09
23/11/2005,10865.9,10950.59,10855.42,10916.09,1.99E+09,10916.09
22/11/2005,10815.96,10907.77,10729.99,10871.43,2.29E+09,10871.43
21/11/2005,10766.33,10871.11,10708.86,10820.28,2.12E+09,10820.28
20/11/2005,10719.34,10865.58,10663.79,10766.33,2.45E+09,10766.33
19/11/2005,10719.34,10865.58,10663.79,10766.33,2.45E+09,10766.33
18/11/2005,10719.34,10865.58,10663.79,10766.33,2.45E+09,10766.33
17/11/2005,10677,10778.5,10619.61,10720.22,2.30E+09,10720.22
16/11/2005,10697.81,10710.78,10653.14,10674.76,2.12E+09,10674.76
15/11/2005,10697.01,10783.62,10610.08,10686.44,2.36E+09,10686.44
14/11/2005,10686.6,10756.88,10618.89,10697.17,1.90E+09,10697.17
13/11/2005,10641.3,10725.99,10595.89,10686.04,1.77E+09,10686.04
12/11/2005,10641.3,10725.99,10595.89,10686.04,1.77E+09,10686.04
11/11/2005,10641.3,10725.99,10595.89,10686.04,1.77E+09,10686.04
10/11/2005,10550.61,10655.22,10519.71,10640.1,2.38E+09,10640.1
9/11/2005,10539.24,10637.78,10466.24,10546.21,2.21E+09,10546.21
8/11/2005,10574.18,10606.8,10478.49,10539.72,1.97E+09,10539.72
7/11/2005,10531.24,10632.34,10488.74,10586.23,1.99E+09,10586.23
6/11/2005,10523.23,10593.51,10441.59,10530.76,2.05E+09,10530.76
5/11/2005,10523.23,10593.51,10441.59,10530.76,2.05E+09,10530.76
4/11/2005,10523.23,10593.51,10441.59,10530.76,2.05E+09,10530.76
3/11/2005,10470.49,10613.84,10421.98,10522.59,2.72E+09,10522.59
2/11/2005,10406.29,10527.32,10347.7,10472.73,2.65E+09,10472.73
1/11/2005,10437.51,10510.03,10352.42,10406.77,2.46E+09,10406.77
31/10/2005,10403.17,10539.16,10372.67,10440.07,2.57E+09,10440.07
30/10/2005,10231.15,10433.51,10213.14,10402.77,2.38E+09,10402.77
29/10/2005,10231.15,10433.51,10213.14,10402.77,2.38E+09,10402.77
28/10/2005,10231.15,10433.51,10213.14,10402.77,2.38E+09,10402.77
27/10/2005,10334.81,10348.66,10229.95,10229.95,2.40E+09,10229.95
26/10/2005,10377.39,10474.18,10283.1,10344.98,2.47E+09,10344.98
25/10/2005,10383.88,10457.52,10282.78,10377.87,2.31E+09,10377.87
24/10/2005,10219.15,10411.57,10219.15,10385,2.20E+09,10385
23/10/2005,10282.22,10354.02,10161.6,10215.22,2.47E+09,10215.22
22/10/2005,10282.22,10354.02,10161.6,10215.22,2.47E+09,10215.22
21/10/2005,10282.22,10354.02,10161.6,10215.22,2.47E+09,10215.22
20/10/2005,10411.73,10483.21,10230.27,10281.1,2.62E+09,10281.1
19/10/2005,10277.18,10444.15,10173.52,10414.13,2.70E+09,10414.13
18/10/2005,10349.14,10412.85,10233.47,10285.26,2.20E+09,10285.26
17/10/2005,10287.42,10419.58,10213.06,10348.1,2.05E+09,10348.1
16/10/2005,10216.59,10327.21,10165.12,10287.34,2.19E+09,10287.34
15/10/2005,10216.59,10327.21,10165.12,10287.34,2.19E+09,10287.34
14/10/2005,10216.59,10327.21,10165.12,10287.34,2.19E+09,10287.34
13/10/2005,10216.91,10309.2,10098.18,10216.59,2.35E+09,10216.59
12/10/2005,10247.4,10308.23,10186.17,10216.9,2.49E+09,10216.9
11/10/2005,10239.16,10361.15,10195.13,10253.17,2.30E+09,10253.17
10/10/2005,10292.95,10378.19,10184.09,10238.76,2.20E+09,10238.76
9/10/2005,10287.42,10387.48,10221.47,10292.31,2.13E+09,10292.31
8/10/2005,10287.42,10387.48,10221.47,10292.31,2.13E+09,10292.31
7/10/2005,10287.42,10387.48,10221.47,10292.31,2.13E+09,10292.31
6/10/2005,10317.36,10425.98,10200.81,10287.1,2.79E+09,10287.1
5/10/2005,10434.81,10477.21,10299.27,10317.36,2.55E+09,10317.36
4/10/2005,10534.36,10618.41,10409.89,10441.11,2.34E+09,10441.11
3/10/2005,10569.5,10637,10486.17,10535.48,2.10E+09,10535.48
2/10/2005,10540.51,10569.81,10526.34,10568.7,2.10E+09,10568.7
1/10/2005,10540.51,10569.81,10526.34,10568.7,2.10E+09,10568.7
30/09/2005,10540.51,10569.81,10526.34,10568.7,2.10E+09,10568.7
29/09/2005,10472.61,10583.43,10389.01,10552.78,2.18E+09,10552.78
28/09/2005,10456.61,10560.02,10390.05,10473.08,2.11E+09,10473.08
27/09/2005,10444.58,10534.31,10376.83,10456.21,1.98E+09,10456.21
26/09/2005,10420.22,10544.98,10381.53,10443.63,2.02E+09,10443.63
25/09/2005,10421.81,10494.42,10328.59,10419.59,1.97E+09,10419.59
24/09/2005,10421.81,10494.42,10328.59,10419.59,1.97E+09,10419.59
23/09/2005,10421.81,10494.42,10328.59,10419.59,1.97E+09,10419.59
22/09/2005,10376.2,10489.64,10303.51,10422.05,2.42E+09,10422.05
21/09/2005,10484.23,10512.02,10335.28,10378.03,2.55E+09,10378.03
20/09/2005,10558.19,10642.26,10453.98,10481.52,2.32E+09,10481.52
19/09/2005,10641.87,10656.75,10497.29,10557.63,2.08E+09,10557.63
18/09/2005,10560.5,10696.24,10539.64,10641.94,3.15E+09,10641.94
17/09/2005,10560.5,10696.24,10539.64,10641.94,3.15E+09,10641.94
16/09/2005,10560.5,10696.24,10539.64,10641.94,3.15E+09,10641.94
15/09/2005,10545.85,10627.85,10488.05,10558.75,2.08E+09,10558.75
14/09/2005,10545.85,10627.85,10488.05,10558.75,1.99E+09,10558.75
13/09/2005,10673.71,10701.57,10561.61,10597.44,2.08E+09,10597.44
12/09/2005,10678.41,10743.77,10618.13,10682.94,1.94E+09,10682.94
11/09/2005,10594.1,10727.53,10573.47,10678.56,1.99E+09,10678.56
10/09/2005,10594.1,10727.53,10573.47,10678.56,1.99E+09,10678.56
9/09/2005,10594.1,10727.53,10573.47,10678.56,1.99E+09,10678.56
8/09/2005,10633.11,10670.6,10530.01,10595.93,1.96E+09,10595.93
7/09/2005,10588.68,10667.1,10534.23,10633.5,2.07E+09,10633.5
6/09/2005,10447.69,10621.96,10447.69,10589.24,1.93E+09,10589.24
5/09/2005,10460.67,10536.14,10400.88,10447.37,1.64E+09,10447.37
4/09/2005,10460.67,10536.14,10400.88,10447.37,1.64E+09,10447.37
3/09/2005,10460.67,10536.14,10400.88,10447.37,1.64E+09,10447.37
2/09/2005,10460.67,10536.14,10400.88,10447.37,1.64E+09,10447.37
1/09/2005,10481.44,10557.47,10382.09,10459.63,2.23E+09,10459.63
31/08/2005,10415.84,10484.55,10357.65,10481.6,2.37E+09,10481.6
30/08/2005,10461.54,10476.83,10329.15,10412.82,1.92E+09,10412.82
29/08/2005,10396.9,10508.35,10321.42,10463.05,1.60E+09,10463.05
28/08/2005,10450.95,10480.01,10355.02,10397.29,1.54E+09,10397.29
27/08/2005,10450.95,10480.01,10355.02,10397.29,1.54E+09,10397.29
26/08/2005,10450.95,10480.01,10355.02,10397.29,1.54E+09,10397.29
25/08/2005,10434.39,10506.6,10391.71,10450.63,1.57E+09,10450.63
24/08/2005,10519.34,10584.3,10407.56,10434.87,1.93E+09,10434.87
23/08/2005,10571.01,10604.29,10475.63,10519.58,1.68E+09,10519.58
22/08/2005,10559.78,10669.81,10509.07,10569.89,1.62E+09,10569.89
21/08/2005,10552.7,10656.59,10503.9,10559.23,1.56E+09,10559.23
20/08/2005,10552.7,10656.59,10503.9,10559.23,1.56E+09,10559.23
19/08/2005,10552.7,10656.59,10503.9,10559.23,1.56E+09,10559.23
18/08/2005,10531.12,10592.34,10517.67,10554.92,1.81E+09,10554.92
17/08/2005,10505.6,10625.86,10472.45,10550.71,1.86E+09,10550.71
16/08/2005,10631.59,10650.14,10489.24,10513.45,1.82E+09,10513.45
15/08/2005,10599.19,10687.72,10532.48,10634.38,1.56E+09,10634.38
14/08/2005,10682.7,10688.68,10549.19,10600.3,1.71E+09,10600.3
13/08/2005,10682.7,10688.68,10549.19,10600.3,1.71E+09,10600.3
12/08/2005,10682.7,10688.68,10549.19,10600.3,1.71E+09,10600.3
11/08/2005,10591.83,10721.56,10549.43,10685.89,1.94E+09,10685.89
10/08/2005,10606.52,10746.87,10553.81,10594.41,2.17E+09,10594.41
9/08/2005,10537.65,10662.8,10537.01,10615.67,1.90E+09,10615.67
8/08/2005,10557.24,10635.65,10497.45,10536.93,1.80E+09,10536.93
7/08/2005,10610.34,10643.46,10512.49,10558.03,1.93E+09,10558.03
6/08/2005,10610.34,10643.46,10512.49,10558.03,1.93E+09,10558.03
5/08/2005,10610.34,10643.46,10512.49,10558.03,1.93E+09,10558.03
4/08/2005,10696.8,10709.77,10568.7,10610.1,1.98E+09,10610.1
3/08/2005,10681.51,10735.17,10600.02,10697.59,2.00E+09,10697.59
2/08/2005,10623.79,10729.6,10600.62,10683.74,2.04E+09,10683.74
1/08/2005,10641.78,10713.51,10578.97,10623.15,1.72E+09,10623.15
31/07/2005,10705.16,10754.6,10608.27,10640.91,1.79E+09,10640.91
30/07/2005,10705.16,10754.6,10608.27,10640.91,1.79E+09,10640.91
29/07/2005,10705.16,10754.6,10608.27,10640.91,1.79E+09,10640.91
28/07/2005,10633.5,10745.68,10603.49,10705.55,2.00E+09,10705.55
27/07/2005,10579.45,10689.31,10530.5,10637.09,1.95E+09,10637.09
26/07/2005,10597.6,10667.9,10535.58,10579.77,1.93E+09,10579.77
25/07/2005,10651.66,10709.69,10565.12,10596.48,1.72E+09,10596.48
24/07/2005,10624.19,10702.21,10552.54,10651.18,1.77E+09,10651.18
23/07/2005,10624.19,10702.21,10552.54,10651.18,1.77E+09,10651.18
22/07/2005,10624.19,10702.21,10552.54,10651.18,1.77E+09,10651.18
21/07/2005,10690.03,10735.33,10567.98,10627.77,2.13E+09,10627.77
20/07/2005,10629.52,10726.81,10535.1,10689.15,2.06E+09,10689.15
19/07/2005,10576.9,10718.69,10573,10646.56,2.04E+09,10646.56
18/07/2005,10640.19,10681.99,10533.59,10574.99,1.58E+09,10574.99
17/07/2005,10629.44,10698.07,10559.46,10640.83,1.72E+09,10640.83
16/07/2005,10629.44,10698.07,10559.46,10640.83,1.72E+09,10640.83
15/07/2005,10629.44,10698.07,10559.46,10640.83,1.72E+09,10640.83
14/07/2005,10559.86,10696.96,10559.86,10628.88,2.05E+09,10628.88
13/07/2005,10513.36,10596.98,10481.36,10557.39,1.81E+09,10557.39
12/07/2005,10519.49,10583.02,10444.46,10513.89,1.93E+09,10513.89
11/07/2005,10449.6,10570.67,10425.97,10519.72,1.85E+09,10519.72
10/07/2005,10302.9,10486.5,10279.65,10449.14,1.90E+09,10449.14
9/07/2005,10302.9,10486.5,10279.65,10449.14,1.90E+09,10449.14
8/07/2005,10302.9,10486.5,10279.65,10449.14,1.90E+09,10449.14
7/07/2005,10269.76,10337.84,10142.24,10302.29,1.95E+09,10302.29
6/07/2005,10366.52,10413.23,10242.21,10270.68,1.88E+09,10270.68
5/07/2005,10292.62,10388.91,10282.64,10371.8,1.81E+09,10371.8
4/07/2005,10273.59,10380.78,10239.91,10303.44,1.59E+09,10303.44
3/07/2005,10273.59,10380.78,10239.91,10303.44,1.59E+09,10303.44
2/07/2005,10273.59,10380.78,10239.91,10303.44,1.59E+09,10303.44
1/07/2005,10273.59,10380.78,10239.91,10303.44,1.59E+09,10303.44
30/06/2005,10374.18,10458.19,10253.49,10274.97,2.11E+09,10274.97
29/06/2005,10405.94,10472.46,10332.52,10374.48,1.77E+09,10374.48
28/06/2005,10291.01,10434.18,10285.86,10405.63,1.77E+09,10405.63
27/06/2005,10298.07,10377.55,10229.4,10290.78,1.74E+09,10290.78
26/06/2005,10422.28,10452.82,10266.3,10297.83,2.42E+09,10297.83
25/06/2005,10422.28,10452.82,10266.3,10297.83,2.42E+09,10297.83
24/06/2005,10422.28,10452.82,10266.3,10297.83,2.42E+09,10297.83
23/06/2005,10587.09,10617.39,10401.49,10421.44,2.03E+09,10421.44
22/06/2005,10599.36,10676.24,10543.28,10587.93,1.82E+09,10587.93
21/06/2005,10608.88,10670.56,10545.89,10599.67,1.72E+09,10599.67
20/06/2005,10621.54,10656.66,10539.21,10609.1,1.71E+09,10609.1
19/06/2005,10580.41,10710.38,10561,10623.07,2.41E+09,10623.07
18/06/2005,10580.41,10710.38,10561,10623.07,2.41E+09,10623.07
17/06/2005,10580.41,10710.38,10561,10623.07,2.41E+09,10623.07
16/06/2005,10566.76,10632.2,10501.92,10578.65,1.78E+09,10578.65
15/06/2005,10548.65,10628.67,10471.69,10566.37,1.84E+09,10566.37
14/06/2005,10521.95,10617.01,10473.92,10547.57,1.70E+09,10547.57
13/06/2005,10503.57,10611.1,10437.32,10522.56,1.66E+09,10522.56
12/06/2005,10503.02,10581.13,10410.5,10512.63,1.66E+09,10512.63
11/06/2005,10503.02,10581.13,10410.5,10512.63,1.66E+09,10512.63
10/06/2005,10503.02,10581.13,10410.5,10512.63,1.66E+09,10512.63
9/06/2005,10477.75,10556.9,10410.8,10503.02,1.82E+09,10503.02
8/06/2005,10484.84,10575.81,10439.77,10476.86,1.72E+09,10476.86
7/06/2005,10466,10603.15,10454.18,10483.07,1.85E+09,10483.07
6/06/2005,10461.64,10519.79,10410.28,10467.03,1.55E+09,10467.03
5/06/2005,10552.82,10572.18,10427.35,10460.97,1.63E+09,10460.97
4/06/2005,10552.82,10572.18,10427.35,10460.97,1.63E+09,10460.97
3/06/2005,10552.82,10572.18,10427.35,10460.97,1.63E+09,10460.97
2/06/2005,10548.83,10590.07,10478.26,10553.49,1.81E+09,10553.49
1/06/2005,10462.86,10616.15,10433.48,10549.87,1.81E+09,10549.87
31/05/2005,10541.89,10574.92,10437.77,10467.48,1.84E+09,10467.48
30/05/2005,10537.08,10579.94,10489.35,10542.55,1.38E+09,10542.55
29/05/2005,10537.08,10579.94,10489.35,10542.55,1.38E+09,10542.55
28/05/2005,10537.08,10579.94,10489.35,10542.55,1.38E+09,10542.55
27/05/2005,10537.08,10579.94,10489.35,10542.55,1.38E+09,10542.55
26/05/2005,10458.68,10581.87,10450.55,10537.6,1.65E+09,10537.6
25/05/2005,10503.17,10516.17,10396.46,10457.8,1.74E+09,10457.8
24/05/2005,10522.68,10550.24,10433.78,10503.68,1.68E+09,10503.68
23/05/2005,10472.8,10589.92,10438.36,10523.56,1.68E+09,10523.56
22/05/2005,10492.75,10535.24,10400.6,10471.91,1.63E+09,10471.91
21/05/2005,10492.75,10535.24,10400.6,10471.91,1.63E+09,10471.91
20/05/2005,10492.75,10535.24,10400.6,10471.91,1.63E+09,10471.91
19/05/2005,10464.45,10538.71,10394.39,10493.19,1.78E+09,10493.19
18/05/2005,10323.19,10518.17,10323.19,10464.45,2.27E+09,10464.45
17/05/2005,10247.49,10357.3,10175.81,10331.88,1.89E+09,10331.88
16/05/2005,10139.61,10274.39,10118.32,10252.29,1.86E+09,10252.29
15/05/2005,10188.23,10268.85,10062.76,10140.12,2.19E+09,10140.12
14/05/2005,10188.23,10268.85,10062.76,10140.12,2.19E+09,10140.12
13/05/2005,10188.23,10268.85,10062.76,10140.12,2.19E+09,10140.12
12/05/2005,10299.74,10357.37,10155.86,10189.48,2.00E+09,10189.48
11/05/2005,10272.91,10355.31,10172.86,10300.25,1.83E+09,10300.25
10/05/2005,10382.94,10389.96,10230.35,10281.11,1.89E+09,10281.11
9/05/2005,10345.4,10416.56,10288.95,10384.34,1.86E+09,10384.34
8/05/2005,10339.71,10454.4,10300.7,10345.4,1.71E+09,10345.4
7/05/2005,10339.71,10454.4,10300.7,10345.4,1.71E+09,10345.4
6/05/2005,10339.71,10454.4,10300.7,10345.4,1.71E+09,10345.4
5/05/2005,10384.49,10447.08,10276.75,10340.38,2.00E+09,10340.38
4/05/2005,10255.25,10412.2,10239.95,10384.64,2.31E+09,10384.64
3/05/2005,10251.04,10327.37,10169.39,10256.95,2.17E+09,10256.95
2/05/2005,10192,10309.86,10149.06,10251.7,1.98E+09,10251.7
1/05/2005,10073.47,10231.31,10021.23,10192.51,2.36E+09,10192.51
30/04/2005,10073.47,10231.31,10021.23,10192.51,2.36E+09,10192.51
29/04/2005,10073.47,10231.31,10021.23,10192.51,2.36E+09,10192.51
28/04/2005,10194.58,10229.09,10036.74,10070.37,2.18E+09,10070.37
27/04/2005,10150.32,10250.23,10048.27,10198.8,2.15E+09,10198.8
26/04/2005,10240.99,10298.85,10108.79,10151.13,1.96E+09,10151.13
25/04/2005,10158.52,10305.87,10148.25,10242.47,1.80E+09,10242.47
24/04/2005,10216.68,10266.48,10055.29,10157.71,2.05E+09,10157.71
23/04/2005,10216.68,10266.48,10055.29,10157.71,2.05E+09,10157.71
22/04/2005,10216.68,10266.48,10055.29,10157.71,2.05E+09,10157.71
21/04/2005,10010.51,10250.3,10010.51,10218.6,2.31E+09,10218.6
20/04/2005,10131.18,10232.34,9978.74,10012.36,2.22E+09,10012.36
19/04/2005,10071.55,10220.21,10021.08,10127.41,2.14E+09,10127.41
18/04/2005,10088.54,10183.5,9961.52,10071.25,2.18E+09,10071.25
17/04/2005,10276.61,10311.26,10059.36,10087.51,2.69E+09,10087.51
16/04/2005,10276.61,10311.26,10059.36,10087.51,2.69E+09,10087.51
15/04/2005,10276.61,10311.26,10059.36,10087.51,2.69E+09,10087.51
14/04/2005,10403.71,10457.06,10248.23,10278.75,2.36E+09,10278.75
13/04/2005,10507.45,10567.38,10355.16,10403.93,2.05E+09,10403.93
12/04/2005,10448.63,10552.6,10331.21,10507.97,1.98E+09,10507.97
11/04/2005,10462.08,10530.58,10393.36,10448.56,1.53E+09,10448.56
10/04/2005,10546.32,10584.6,10445.31,10461.34,1.66E+09,10461.34
9/04/2005,10546.32,10584.6,10445.31,10461.34,1.66E+09,10461.34
8/04/2005,10546.32,10584.6,10445.31,10461.34,1.66E+09,10461.34
7/04/2005,10485.88,10589.99,10434.3,10546.32,1.90E+09,10546.32
6/04/2005,10453.45,10557.18,10434.22,10486.02,1.80E+09,10486.02
5/04/2005,10421.14,10530.14,10372.59,10458.46,1.87E+09,10458.46
4/04/2005,10401.71,10496.44,10307.64,10421.14,2.08E+09,10421.14
3/04/2005,10504.57,10600.56,10349.02,10404.3,2.17E+09,10404.3
2/04/2005,10504.57,10600.56,10349.02,10404.3,2.17E+09,10404.3
1/04/2005,10504.57,10600.56,10349.02,10404.3,2.17E+09,10404.3
31/03/2005,10541.59,10586.15,10448.19,10503.76,2.21E+09,10503.76
30/03/2005,10405.77,10564.8,10395.21,10540.93,2.10E+09,10540.93
29/03/2005,10486.1,10565.46,10351.76,10405.7,2.22E+09,10405.7
28/03/2005,10444.13,10568.05,10412.79,10485.65,1.75E+09,10485.65
27/03/2005,10457.06,10554.6,10415.16,10442.87,1.72E+09,10442.87
26/03/2005,10457.06,10554.6,10415.16,10442.87,1.72E+09,10442.87
25/03/2005,10457.06,10554.6,10415.16,10442.87,1.72E+09,10442.87
24/03/2005,10457.06,10554.6,10415.16,10442.87,1.72E+09,10442.87
23/03/2005,10470.58,10558.51,10384.34,10456.02,2.25E+09,10456.02
22/03/2005,10565.39,10651.41,10446.78,10470.51,2.11E+09,10470.51
21/03/2005,10629.9,10662.93,10503.46,10565.39,1.82E+09,10565.39
20/03/2005,10627.83,10709.85,10520.6,10629.67,2.34E+09,10629.67
19/03/2005,10627.83,10709.85,10520.6,10629.67,2.34E+09,10629.67
18/03/2005,10627.83,10709.85,10520.6,10629.67,2.34E+09,10629.67
17/03/2005,10633.3,10707.86,10561.1,10626.35,1.58E+09,10626.35
16/03/2005,10741.63,10764.16,10569.3,10633.07,1.65E+09,10633.07
15/03/2005,10804.29,10884.76,10716.87,10745.1,1.51E+09,10745.1
14/03/2005,10773.92,10859.12,10709.26,10804.51,1.44E+09,10804.51
13/03/2005,10845.3,10897.68,10728.62,10774.36,1.45E+09,10774.36
12/03/2005,10845.3,10897.68,10728.62,10774.36,1.45E+09,10774.36
11/03/2005,10845.3,10897.68,10728.62,10774.36,1.45E+09,10774.36
10/03/2005,10806.28,10907.45,10757.36,10851.51,1.60E+09,10851.51
9/03/2005,10912.32,10949.2,10768.66,10805.62,1.70E+09,10805.62
8/03/2005,10935.6,10996.56,10863.4,10912.62,1.52E+09,10912.62
7/03/2005,10940.55,11027.15,10886.09,10936.86,1.49E+09,10936.86
6/03/2005,10834.51,10996.93,10834.51,10940.55,1.64E+09,10940.55
5/03/2005,10834.51,10996.93,10834.51,10940.55,1.64E+09,10940.55
4/03/2005,10834.51,10996.93,10834.51,10940.55,1.64E+09,10940.55
3/03/2005,10812.27,10904.34,10744.14,10833.03,1.62E+09,10833.03
2/03/2005,10825.68,10896.66,10736.16,10811.97,1.57E+09,10811.97
1/03/2005,10794.98,10849.14,10769.04,10830,1.71E+09,10830
28/02/2005,10842.05,10877.07,10709.41,10766.23,1.80E+09,10766.23
27/02/2005,10748.42,10871.53,10698.32,10841.6,1.52E+09,10841.6
26/02/2005,10748.42,10871.53,10698.32,10841.6,1.52E+09,10841.6
25/02/2005,10748.42,10871.53,10698.32,10841.6,1.52E+09,10841.6
24/02/2005,10672.24,10779.39,10612.24,10748.79,1.52E+09,10748.79
23/02/2005,10609.28,10735.42,10583.64,10673.79,1.50E+09,10673.79
22/02/2005,10783.38,10806.36,10596.79,10611.2,1.74E+09,10611.2
21/02/2005,10755.15,10854.98,10682.29,10785.22,1.55E+09,10785.22
20/02/2005,10755.15,10854.98,10682.29,10785.22,1.55E+09,10785.22
19/02/2005,10755.15,10854.98,10682.29,10785.22,1.55E+09,10785.22
18/02/2005,10755.15,10854.98,10682.29,10785.22,1.55E+09,10785.22
17/02/2005,10835.03,10873.6,10729.95,10754.26,1.58E+09,10754.26
16/02/2005,10832.03,10889.78,10746.21,10834.88,1.49E+09,10834.88
15/02/2005,10791.06,10886.31,10745.1,10837.32,1.53E+09,10837.32
14/02/2005,10795.72,10853.8,10722.63,10791.13,1.29E+09,10791.13
13/02/2005,10742.92,10865.69,10680.15,10796.01,1.56E+09,10796.01
12/02/2005,10742.92,10865.69,10680.15,10796.01,1.56E+09,10796.01
11/02/2005,10742.92,10865.69,10680.15,10796.01,1.56E+09,10796.01
10/02/2005,10665,10803.92,10633.67,10749.61,1.49E+09,10749.61
9/02/2005,10717.76,10781.38,10621.84,10664.11,1.51E+09,10664.11
8/02/2005,10712.51,10783.97,10647.85,10724.63,1.42E+09,10724.63
7/02/2005,10715.76,10774.8,10650.59,10715.76,1.35E+09,10715.76
6/02/2005,10593.17,10750.94,10553.93,10716.13,1.65E+09,10716.13
5/02/2005,10593.17,10750.94,10553.93,10716.13,1.65E+09,10716.13
4/02/2005,10593.17,10750.94,10553.93,10716.13,1.65E+09,10716.13
3/02/2005,10592.21,10640.69,10511.96,10593.1,1.55E+09,10593.1
2/02/2005,10551.05,10638.25,10501.02,10596.79,1.56E+09,10596.79
1/02/2005,10489.72,10609.73,10464.38,10551.94,1.68E+09,10551.94
31/01/2005,10428.76,10559.77,10414.49,10489.94,1.68E+09,10489.94
30/01/2005,10470.58,10520.61,10331.58,10427.2,1.64E+09,10427.2
29/01/2005,10470.58,10520.61,10331.58,10427.2,1.64E+09,10427.2
28/01/2005,10470.58,10520.61,10331.58,10427.2,1.64E+09,10427.2
27/01/2005,10498.14,10535.16,10379.47,10467.4,1.60E+09,10467.4
26/01/2005,10463.19,10571.66,10433.56,10498.59,1.64E+09,10498.59
25/01/2005,10369.42,10534.72,10369.42,10461.56,1.61E+09,10461.56
24/01/2005,10393.58,10491.71,10317.1,10368.61,1.49E+09,10368.61
23/01/2005,10471.98,10541.3,10370.97,10392.99,1.64E+09,10392.99
22/01/2005,10471.98,10541.3,10370.97,10392.99,1.64E+09,10392.99
21/01/2005,10471.98,10541.3,10370.97,10392.99,1.64E+09,10392.99
20/01/2005,10538.9,10582.09,10414.72,10471.47,1.69E+09,10471.47
19/01/2005,10626.05,10668.4,10519.2,10539.97,1.50E+09,10539.97
18/01/2005,10554.23,10665.44,10456.61,10628.79,1.60E+09,10628.79
17/01/2005,10506.71,10606.47,10475.01,10558,1.34E+09,10558
16/01/2005,10506.71,10606.47,10475.01,10558,1.34E+09,10558
15/01/2005,10506.71,10606.47,10475.01,10558,1.34E+09,10558
14/01/2005,10506.71,10606.47,10475.01,10558,1.34E+09,10558
