Date,Adj.close,Buy/Sell,Bank,Shares
16/02/2002,9903.04,0.0,707.5278668569771,0.0
17/02/2002,9903.04,0.0,708.5278668569771,0.0
18/02/2002,9903.04,0.0,709.5278668569771,0.0
19/02/2002,9745.14,0.0,710.5278668569771,0.0
20/02/2002,9941.17,0.0,711.5278668569771,0.0
21/02/2002,9834.68,0.0,712.5278668569771,0.0
22/02/2002,9968.15,0.0,713.5278668569771,0.0
23/02/2002,9968.15,0.0,714.5278668569771,0.0
24/02/2002,9968.15,0.0,715.5278668569771,0.0
25/02/2002,10145.71,0.0,716.5278668569771,0.0
26/02/2002,10115.26,0.0,717.5278668569771,0.0
27/02/2002,10127.58,0.0,718.5278668569771,0.0
28/02/2002,10106.13,0.0,719.5278668569771,0.0
1/03/2002,10368.86,0.0,720.5278668569771,0.0
2/03/2002,10368.86,0.0,721.5278668569771,0.0
3/03/2002,10368.86,0.0,722.5278668569771,0.0
4/03/2002,10586.82,0.0,723.5278668569771,0.0
5/03/2002,10433.41,0.0,724.5278668569771,0.0
6/03/2002,10574.29,0.0,725.5278668569771,0.0
